declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-WHITMAN-EO-86,NJ,Whitman,86,amendment,Modifies Executive Order No. 81 which established the Landlord-Tenant Task Force.,1998-07-27,,False,html,https://www.nj.gov/infobank/circular/eow86.htm
NJ-WHITMAN-EO-87,NJ,Whitman,87,extension,"Establishes Office of Information Technology that is allocated in but not of the Department of Treasury. Abolishes Office of Telecommunications and Information Systems (OTIS) and continues OTIS' functions, powers and duties in the Office of Information Technology.",1998-09-04,,False,html,https://www.nj.gov/infobank/circular/eow87.htm
NJ-WHITMAN-EO-88,NJ,Whitman,88,declaration,Orders and Directs State Agencies review rules and regulations which might impact the implementation of interlocal shared service programs.,1998-09-16,,False,html,https://www.nj.gov/infobank/circular/eow88.htm
NJ-WHITMAN-EO-89,NJ,Whitman,89,declaration,Establishes in the Department of Health and Senior Services the New Jersey Advisory Council on Elder Care.,1998-09-28,,False,html,https://www.nj.gov/infobank/circular/eow89.htm
NJ-WHITMAN-EO-90,NJ,Whitman,90,declaration,"Orders and Directs Paragraph 3, Section j of Executive Order 82 be replaced.",1998-10-05,,False,html,https://www.nj.gov/infobank/circular/eow90.htm
NJ-WHITMAN-EO-91,NJ,Whitman,91,declaration,,1998-11-27,,False,html,https://www.nj.gov/infobank/circular/eow91.htm
NJ-WHITMAN-EO-92,NJ,Whitman,92,declaration,Creates the Task Force on Mandated Health Insurance Benefits,1999-03-12,,False,html,https://www.nj.gov/infobank/circular/eow92.htm
NJ-WHITMAN-EO-93,NJ,Whitman,93,declaration,"Repeals EO90 Whitman and changes EO82 Whitman Para. 3, section j: shall be replaced with the following language: j. No more than ten members of the public to be appointed by the Governor, including but not limited to individuals with professional experience and expertise in urban planning, history architecture and/or historic restoration.",1999-04-03,,False,html,https://www.nj.gov/infobank/circular/eow93.htm
NJ-WHITMAN-EO-94,NJ,Whitman,94,declaration,Creates New Jersey Advanced Technology Vehicle Task Force.,1999-04-06,,False,html,https://www.nj.gov/infobank/circular/eow94.htm
NJ-WHITMAN-EO-95,NJ,Whitman,95,termination,New Jersey State employees who are called to active duty during the Kosovo conflict shall be entitled upon termination of active duty to return to State employment with full seniority and benefits consistent with State and federal military reemployment and seniority rights.,1999-04-06,,False,html,https://www.nj.gov/infobank/circular/eow95.htm
NJ-WHITMAN-EO-96,NJ,Whitman,96,declaration,"Regarding policies outlined in New Jersey Future's ""Living With the Future in Mind"".",1999-05-20,,False,html,https://www.nj.gov/infobank/circular/eow96.htm
NJ-WHITMAN-EO-97,NJ,Whitman,97,declaration,Order and directs creation of The Task Force on the Affordability and Accessibility of Health Care in New Jersey,1999-07-20,,False,html,https://www.nj.gov/infobank/circular/eow97.htm
NJ-WHITMAN-EO-98,NJ,Whitman,98,declaration,Declares state of water emergency exists throughout New Jersey,1999-08-05,1999-09-27,True,html,https://www.nj.gov/infobank/circular/eow98.htm
NJ-WHITMAN-EO-99,NJ,Whitman,99,declaration,Establishes Governor's Office of Volunteerism in the Department of State. Abolishes Governor's Office of Volunteerism in Dept of Human Services.,1999-08-30,,False,html,https://www.nj.gov/infobank/circular/eow99.htm
NJ-WHITMAN-EO-100,NJ,Whitman,100,extension,"Declares water emergency no longer exists in Counties of Atlantic, Burlington, Camden, Cape May, Cumberland, Gloucester, Ocean and Salem. Continues in the Counties of Bergen, Essex, Hunterdon, Hudson, Mercer, Middlesex, Monmouth, Morris, Passaic, Somerset, Sussex, Union and Warren.",1999-09-14,,True,html,https://www.nj.gov/infobank/circular/eow100.htm
NJ-WHITMAN-EO-101,NJ,Whitman,101,declaration,Declares a State of Emergency in the State of New Jersey due to flooding from Hurricane Floyd.,1999-09-15,2001-01-30,True,html,https://www.nj.gov/infobank/circular/eow101.htm
NJ-WHITMAN-EO-102,NJ,Whitman,102,declaration,"A state of water emergency, as declared by Executive Order No. 98, due to the drought no longer exists anywhere within the State.",1999-09-27,1999-09-14,True,html,https://www.nj.gov/infobank/circular/eow102.htm
NJ-WHITMAN-EO-103,NJ,Whitman,103,declaration,"Orders and directs creation of the Advisory Committee on the Sales and Use Tax (the ""Advisory Committee"").",1999-10-15,,False,html,https://www.nj.gov/infobank/circular/eow103.htm
NJ-WHITMAN-EO-104,NJ,Whitman,104,declaration,,1999-11-26,,False,html,https://www.nj.gov/infobank/circular/eow104.htm
NJ-WHITMAN-EO-105,NJ,Whitman,105,declaration,Establishes an Office of Capital Investment and Coordination in the Department of Transportation.,1999-11-24,,False,html,https://www.nj.gov/infobank/circular/eow105.htm
NJ-WHITMAN-EO-106,NJ,Whitman,106,declaration,"The New Jersey State Policy Prohibiting Discrimination, Harassment or Hostile Environments in the Workplace is hereby authorized and effective throughout the State.",1999-12-17,,False,html,https://www.nj.gov/infobank/circular/eow106.htm
NJ-WHITMAN-EO-107,NJ,Whitman,107,declaration,Changes the membership of the Governor's Advisory Council on Volunteerism and Community Service to include the Secretary of State.,1999-12-22,,False,html,https://www.nj.gov/infobank/circular/eow107.htm
NJ-WHITMAN-EO-108,NJ,Whitman,108,declaration,Increases memberships of the New Jersey Commission for the Blind and Visually Impaired Rehabilitation Advisory Council and the New Jersey Division of Vocational Rehabilitation Services Rehabilitation Advisory Council.,2000-01-04,,False,html,https://www.nj.gov/infobank/circular/eow108.htm
NJ-WHITMAN-EO-109,NJ,Whitman,109,amendment,"Directs that until such time that the Water Quality Management Planning rules, currently set forth at N.J.A.C. 7:15, are repealed and replaced, the Department of Environmental Protection shall determine, consistent with its existing authority, including N.J.A.C. 7:15-5.18, what, if any, alternatives analyses must be conducted prior to the Department's making a final decision on an application for approval of a wastewater management plan or amendment thereto, including, but not limited to, an evaluation of depletive and consumptive water use, detailed land use, environmental build-out and pollutant loading.",2000-01-11,,True,html,https://www.nj.gov/infobank/circular/eow109.htm
NJ-WHITMAN-EO-110,NJ,Whitman,110,declaration,Establishes the Domestic Violence Fatality Review Board within the Office on the Prevention of Violence Against Women to study domestic violence related deaths and make recommendations regarding how these fatalities may be prevented.,2000-03-15,,False,html,https://www.nj.gov/infobank/circular/eow110.htm
NJ-WHITMAN-EO-111,NJ,Whitman,111,declaration,"Creates in, but not of, the Department of Environmental Protection, the Ellis Island New Jersey Restoration Advisory Committee. The Committee is charged to the extent permitted by law with cooperating with and assisting the Ellis Island New Jersey Foundation in furthering its efforts to maintain, restore and put to beneficial use the structures on Ellis Island. The Committee shall also periodically advise the Governor and the State Historic Preservation Officer of the progress made in maintaining, restoring and putting to beneficial use the structures on Ellis Island, New Jersey.",2000-04-04,,False,html,https://www.nj.gov/infobank/circular/eow111.htm
NJ-WHITMAN-EO-112,NJ,Whitman,112,declaration,"Establishes in, but not of, the Department of State the Governor's Study Commission on Discrimination in State Employment and Contracting.",2000-04-06,,False,html,https://www.nj.gov/infobank/circular/eow112.htm
NJ-WHITMAN-EO-113,NJ,Whitman,113,declaration,"Establishes in, but not of, the Department of Education the Abbott Implementation Advisory Council (Council).",2000-05-01,,False,html,https://www.nj.gov/infobank/circular/eow113.htm
NJ-WHITMAN-EO-114,NJ,Whitman,114,declaration,"Creates within the Department of Heath and Senior Services (DHSS), the ""Task Force on Cancer Prevention, Early Detection and Treatment in New Jersey"".",2000-05-09,,False,html,https://www.nj.gov/infobank/circular/eow114.htm
NJ-WHITMAN-EO-115,NJ,Whitman,115,declaration,"Establishes in, but not of, the Department of Environmental Protection a Lake Restoration and Management Advisory Task Force.",2000-06-27,,False,html,https://www.nj.gov/infobank/circular/eow115.htm
NJ-WHITMAN-EO-116,NJ,Whitman,116,declaration,"Establishes in, but not of, the Department of State the 225th Anniversary of the American Revolution Celebration Commission.",2000-07-03,,False,html,https://www.nj.gov/infobank/circular/eow116.htm
NJ-WHITMAN-EO-117,NJ,Whitman,117,declaration,Declares State of Emergency exists in Morris and Sussex Counties.,2000-08-14,,True,html,https://www.nj.gov/infobank/circular/eow117.htm
NJ-WHITMAN-EO-118,NJ,Whitman,118,declaration,Directs Kearny Facility Be Used as Temporary Housing of Sexually Violent Predators by Dept of Corrections,2000-09-22,,False,html,https://www.nj.gov/infobank/circular/eow118.htm
NJ-WHITMAN-EO-119,NJ,Whitman,119,declaration,,2000-11-24,,False,html,https://www.nj.gov/infobank/circular/eow119.htm
NJ-WHITMAN-EO-120,NJ,Whitman,120,declaration,"Declares state of emergency exists in New Jersey due to severe weather conditions caused by snow and blizzard conditions, including hazardous road conditions, high tides and coastal flooding.",2000-12-30,,True,html,https://www.nj.gov/infobank/circular/eow120.htm
NJ-WHITMAN-EO-121,NJ,Whitman,121,termination,"Terminates State of Emergency declared in Executive Order 101 and rescinds all rules, regulations and proclamations issued thereunder.",2001-01-30,,True,html,https://www.nj.gov/infobank/circular/eow121.htm
NJ-WHITMAN-EO-122,NJ,Whitman,122,declaration,Establishes the New Jersey Geographic Information Council in the Office of Information Technology.,2001-01-30,,False,html,https://www.nj.gov/infobank/circular/eow122.htm
NJ-WHITMAN-EO-123,NJ,Whitman,123,declaration,Establishes the Construction Trade Training Council,2001-01-30,,False,html,https://www.nj.gov/infobank/circular/eow123.htm
NJ-FLORIO-EO-1,NJ,Florio,1,declaration,Directs public employees to file financial disclosure statements.,1990-01-18,,False,html,https://www.nj.gov/infobank/circular/eof1.htm
NJ-FLORIO-EO-2,NJ,Florio,2,declaration,Creates position of Environmental Prosecutor in L&PS.,1990-01-24,,False,html,https://www.nj.gov/infobank/circular/eof2.htm
NJ-FLORIO-EO-3,NJ,Florio,3,declaration,Designates DEP Commissioner's authority in areawide water quality management plans.,1990-01-26,,False,html,https://www.nj.gov/infobank/circular/eof3.htm
NJ-FLORIO-EO-4,NJ,Florio,4,declaration,Authorizes Dept. of Treasury control of State cars.,1990-01-31,,False,html,https://www.nj.gov/infobank/circular/eof4.htm
NJ-FLORIO-EO-5,NJ,Florio,5,declaration,Directs Governor's Study Commission on Discrimination in Public Works Procurement and Construction Contracts.,1990-02-09,1990-06-14,False,html,https://www.nj.gov/infobank/circular/eof5.htm
NJ-FLORIO-EO-6,NJ,Florio,6,declaration,Provides consolidation of attorneys in the Department of Law and Public Safety.,1990-03-14,,False,html,https://www.nj.gov/infobank/circular/eof6.htm
NJ-FLORIO-EO-7,NJ,Florio,7,declaration,Establishes the Governor's Management Review Commission.,1990-04-02,,False,html,https://www.nj.gov/infobank/circular/eof7.htm
NJ-FLORIO-EO-8,NJ,Florio,8,declaration,Establishes an Emergency Solid Waste Assessment Task Force.,1990-04-06,,False,html,https://www.nj.gov/infobank/circular/eof8.htm
NJ-FLORIO-EO-9,NJ,Florio,9,amendment,Amends portions of Executive Order No. 1.,1990-04-18,,False,html,https://www.nj.gov/infobank/circular/eof9.htm
NJ-FLORIO-EO-10,NJ,Florio,10,declaration,Establishes the New Jersey Transportation Executive Council.,1990-06-06,,False,html,https://www.nj.gov/infobank/circular/eof10.htm
NJ-FLORIO-EO-11,NJ,Florio,11,declaration,,1990-06-14,,False,html,https://www.nj.gov/infobank/circular/eof11.htm
NJ-FLORIO-EO-12,NJ,Florio,12,declaration,Establishes a Human Resources Development Institute in the Department of Personnel.,1990-08-21,1990-06-14,False,html,https://www.nj.gov/infobank/circular/eof12.htm
NJ-FLORIO-EO-13,NJ,Florio,13,declaration,Establishes the New Jersey-Atlantic City Coordinating Council.,1990-08-23,,False,html,https://www.nj.gov/infobank/circular/eof13.htm
NJ-FLORIO-EO-14,NJ,Florio,14,declaration,,1991-09-01,1990-06-14,False,html,https://www.nj.gov/infobank/circular/eof14.htm
NJ-FLORIO-EO-15,NJ,Florio,15,declaration,Allows New Jersey State employees called to active duty to return to State employment.,1990-09-13,,False,html,https://www.nj.gov/infobank/circular/eof15.htm
NJ-FLORIO-EO-16,NJ,Florio,16,declaration,Changes final report due date of the Study Commission on Discrimination in Public Works Procurement and Construction Contracts.,1990-09-28,,False,html,https://www.nj.gov/infobank/circular/eof16.htm
NJ-FLORIO-EO-17,NJ,Florio,17,declaration,,1990-10-11,,False,html,https://www.nj.gov/infobank/circular/eof17.htm
NJ-FLORIO-EO-18,NJ,Florio,18,declaration,Directs the Commissioner of Personnel establish pilot program review system.,1990-10-17,,False,html,https://www.nj.gov/infobank/circular/eof18.htm
NJ-FLORIO-EO-19,NJ,Florio,19,declaration,Directs that the SES System be implemented Statewide.,1990-10-17,,False,html,https://www.nj.gov/infobank/circular/eof19.htm
NJ-FLORIO-EO-20,NJ,Florio,20,declaration,Establishes the Delaware Bay Weakfish Action Commission.,1990-10-18,1990-06-14,False,html,https://www.nj.gov/infobank/circular/eof20.htm
NJ-FLORIO-EO-21,NJ,Florio,21,declaration,,1990-11-22,,False,html,https://www.nj.gov/infobank/circular/eof21.htm
NJ-FLORIO-EO-22,NJ,Florio,22,declaration,Establishes the Governor's Commission on Quality Education in New Jersey.,1990-12-27,,False,html,https://www.nj.gov/infobank/circular/eof22.htm
NJ-FLORIO-EO-23,NJ,Florio,23,declaration,Ratifies verbal declaration by Acting Governor John Lynch of a limited State of Emergency.,1991-01-10,,True,html,https://www.nj.gov/infobank/circular/eof23.htm
NJ-FLORIO-EO-24,NJ,Florio,24,extension,Declares a continuing State of Emergency regarding overcrowding in the State prisons and institutions.,1991-01-18,,False,html,https://www.nj.gov/infobank/circular/eof24.htm
NJ-FLORIO-EO-25,NJ,Florio,25,declaration,Orders State employees called to active duty during Middle East crises be entitled to return to State employment.,1991-01-18,1990-06-06,False,html,https://www.nj.gov/infobank/circular/eof25.htm
NJ-FLORIO-EO-26,NJ,Florio,26,declaration,,1991-01-30,,False,html,https://www.nj.gov/infobank/circular/eof26.htm
NJ-FLORIO-EO-27,NJ,Florio,27,declaration,Creates a Governor's Cabinet Action Group on Juvenile Justice.,1991-03-11,,False,html,https://www.nj.gov/infobank/circular/eof27.htm
